"Date","Price","Open","High","Low","Vol.","Change %"
"08/29/2003","1,810.45","1,796.10","1,813.82","1,794.83","","0.57%"
"08/28/2003","1,800.18","1,787.77","1,800.65","1,772.98","","1.01%"
"08/27/2003","1,782.13","1,767.78","1,783.12","1,764.63","","0.65%"
"08/26/2003","1,770.65","1,756.08","1,771.22","1,737.15","","0.36%"
"08/25/2003","1,764.31","1,763.78","1,768.12","1,752.12","","-0.06%"
"08/22/2003","1,765.32","1,804.81","1,812.49","1,765.30","","-0.69%"
"08/21/2003","1,777.55","1,771.39","1,783.64","1,762.97","","0.97%"
"08/20/2003","1,760.54","1,749.08","1,768.52","1,747.01","","-0.03%"
"08/19/2003","1,761.11","1,747.00","1,761.63","1,737.37","","1.24%"
"08/18/2003","1,739.49","1,707.17","1,739.59","1,706.93","","2.20%"
"08/15/2003","1,702.01","1,697.75","1,705.33","1,693.88","","0.10%"
"08/14/2003","1,700.34","1,688.13","1,700.34","1,681.52","","0.81%"
"08/13/2003","1,686.61","1,693.36","1,695.83","1,681.31","","-0.02%"
"08/12/2003","1,687.01","1,666.61","1,687.48","1,660.66","","1.53%"
"08/11/2003","1,661.51","1,646.95","1,668.06","1,646.59","","1.06%"
"08/08/2003","1,644.03","1,659.06","1,662.78","1,640.88","","-0.49%"
"08/07/2003","1,652.18","1,651.46","1,658.43","1,641.74","","-0.03%"
"08/06/2003","1,652.68","1,664.26","1,675.46","1,648.42","","-1.24%"
"08/05/2003","1,673.50","1,710.69","1,711.11","1,671.04","","-2.37%"
"08/04/2003","1,714.06","1,714.84","1,723.27","1,687.77","","-0.09%"
"08/01/2003","1,715.62","1,731.63","1,733.14","1,714.01","","-1.12%"
"07/31/2003","1,735.02","1,735.47","1,757.37","1,728.34","","0.82%"
"07/30/2003","1,720.91","1,731.57","1,733.40","1,717.07","","-0.60%"
"07/29/2003","1,731.37","1,740.27","1,744.60","1,713.21","","-0.23%"
"07/28/2003","1,735.36","1,734.68","1,740.59","1,726.24","","0.27%"
"07/25/2003","1,730.70","1,703.58","1,730.91","1,685.89","","1.72%"
"07/24/2003","1,701.42","1,732.19","1,740.80","1,700.29","","-1.03%"
"07/23/2003","1,719.18","1,710.82","1,720.04","1,695.20","","0.77%"
"07/22/2003","1,706.10","1,695.02","1,710.34","1,686.15","","1.47%"
"07/21/2003","1,681.41","1,706.15","1,706.29","1,675.18","","-1.59%"
"07/18/2003","1,708.50","1,709.09","1,714.84","1,688.82","","0.62%"
"07/17/2003","1,698.02","1,727.76","1,729.59","1,693.47","","-2.86%"
"07/16/2003","1,747.97","1,766.35","1,767.90","1,734.14","","-0.30%"
"07/15/2003","1,753.21","1,769.95","1,771.78","1,742.10","","-0.09%"
"07/14/2003","1,754.82","1,757.43","1,776.10","1,748.88","","1.20%"
"07/11/2003","1,733.93","1,720.98","1,737.41","1,720.98","","1.05%"
"07/10/2003","1,715.86","1,731.35","1,735.13","1,707.49","","-1.81%"
"07/09/2003","1,747.46","1,743.66","1,758.18","1,735.30","","0.06%"
"07/08/2003","1,746.46","1,715.99","1,747.44","1,713.76","","1.50%"
"07/07/2003","1,720.71","1,685.41","1,721.25","1,685.41","","3.44%"
"07/03/2003","1,663.46","1,665.95","1,683.77","1,660.95","","-0.91%"
"07/02/2003","1,678.73","1,648.13","1,678.77","1,648.13","","2.35%"
"07/01/2003","1,640.13","1,617.30","1,641.77","1,598.92","","1.07%"
"06/30/2003","1,622.80","1,634.86","1,643.68","1,621.44","","-0.15%"
"06/27/2003","1,625.26","1,636.03","1,653.74","1,621.25","","-0.54%"
"06/26/2003","1,634.01","1,611.31","1,636.15","1,606.47","","1.96%"
"06/25/2003","1,602.66","1,608.50","1,629.97","1,600.28","","-0.18%"
"06/24/2003","1,605.61","1,605.69","1,622.47","1,598.25","","-0.32%"
"06/23/2003","1,610.75","1,642.33","1,643.21","1,601.45","","-2.07%"
"06/20/2003","1,644.72","1,657.31","1,660.47","1,638.93","","-0.24%"
"06/19/2003","1,648.64","1,677.05","1,686.10","1,646.79","","-1.70%"
"06/18/2003","1,677.14","1,663.03","1,685.04","1,653.25","","0.52%"
"06/17/2003","1,668.44","1,673.10","1,674.09","1,656.57","","0.11%"
"06/16/2003","1,666.58","1,633.80","1,667.77","1,629.59","","2.46%"
"06/13/2003","1,626.49","1,656.61","1,660.43","1,624.12","","-1.64%"
"06/12/2003","1,653.62","1,653.05","1,661.12","1,640.12","","0.46%"
"06/11/2003","1,646.02","1,625.00","1,647.57","1,612.22","","1.13%"
"06/10/2003","1,627.67","1,611.17","1,627.77","1,606.08","","1.48%"
"06/09/2003","1,603.97","1,623.00","1,625.61","1,597.32","","-1.44%"
"06/06/2003","1,627.42","1,670.03","1,684.06","1,625.18","","-1.13%"
"06/05/2003","1,646.01","1,620.79","1,646.01","1,613.99","","0.69%"
"06/04/2003","1,634.65","1,604.84","1,638.57","1,603.17","","1.94%"
"06/03/2003","1,603.56","1,589.72","1,603.74","1,584.70","","0.81%"
"06/02/2003","1,590.75","1,612.10","1,620.79","1,586.48","","-0.32%"
"05/30/2003","1,595.91","1,583.23","1,599.92","1,582.52","","1.33%"
"05/29/2003","1,574.95","1,565.38","1,591.26","1,564.14","","0.75%"
"05/28/2003","1,563.24","1,560.11","1,571.85","1,553.70","","0.42%"
"05/27/2003","1,556.69","1,504.87","1,558.28","1,504.22","","3.09%"
"05/23/2003","1,510.09","1,506.64","1,514.49","1,501.38","","0.17%"
"05/22/2003","1,507.55","1,493.39","1,512.80","1,489.08","","1.19%"
"05/21/2003","1,489.87","1,488.27","1,490.82","1,478.15","","-0.08%"
"05/20/2003","1,491.09","1,498.05","1,505.18","1,480.13","","-0.11%"
"05/19/2003","1,492.77","1,530.38","1,536.04","1,492.46","","-2.97%"
"05/16/2003","1,538.53","1,544.84","1,550.44","1,534.35","","-0.83%"
"05/15/2003","1,551.38","1,541.43","1,552.98","1,536.03","","1.07%"
"05/14/2003","1,534.90","1,545.88","1,549.94","1,526.14","","-0.31%"
"05/13/2003","1,539.68","1,533.14","1,548.59","1,529.56","","-0.11%"
"05/12/2003","1,541.40","1,518.52","1,544.41","1,512.72","","1.40%"
"05/09/2003","1,520.15","1,500.65","1,520.15","1,500.10","","2.04%"
"05/08/2003","1,489.69","1,492.49","1,504.04","1,486.91","","-1.13%"
"05/07/2003","1,506.76","1,513.48","1,523.91","1,503.06","","-1.11%"
"05/06/2003","1,523.71","1,503.42","1,531.82","1,503.31","","1.31%"
"05/05/2003","1,504.04","1,508.31","1,519.70","1,502.66","","0.08%"
"05/02/2003","1,502.88","1,470.09","1,504.22","1,469.84","","2.06%"
"05/01/2003","1,472.56","1,463.00","1,478.85","1,451.32","","0.56%"
"04/30/2003","1,464.31","1,467.84","1,472.69","1,459.04","","-0.48%"
"04/29/2003","1,471.30","1,468.03","1,482.49","1,459.48","","0.62%"
"04/28/2003","1,462.24","1,437.86","1,465.40","1,436.35","","1.93%"
"04/25/2003","1,434.54","1,451.13","1,452.17","1,432.02","","-1.56%"
"04/24/2003","1,457.23","1,453.23","1,465.92","1,448.05","","-0.61%"
"04/23/2003","1,466.16","1,453.95","1,468.08","1,447.65","","1.02%"
"04/22/2003","1,451.36","1,417.00","1,452.34","1,414.40","","1.89%"
"04/21/2003","1,424.37","1,425.96","1,432.08","1,413.71","","-0.08%"
"04/17/2003","1,425.50","1,395.62","1,425.50","1,393.13","","2.21%"
"04/16/2003","1,394.72","1,411.70","1,418.52","1,391.99","","0.27%"
"04/15/2003","1,391.01","1,381.67","1,394.03","1,376.03","","0.44%"
"04/14/2003","1,384.95","1,361.35","1,386.50","1,359.32","","1.92%"
"04/11/2003","1,358.85","1,379.48","1,387.33","1,353.74","","-0.50%"
"04/10/2003","1,365.61","1,359.43","1,368.11","1,351.10","","0.65%"
"04/09/2003","1,356.74","1,385.28","1,393.37","1,356.60","","-1.89%"
"04/08/2003","1,382.94","1,388.53","1,392.52","1,376.60","","-0.47%"
"04/07/2003","1,389.51","1,425.23","1,430.11","1,389.51","","0.43%"
"04/04/2003","1,383.51","1,400.97","1,400.97","1,378.22","","-0.94%"
"04/03/2003","1,396.58","1,404.99","1,412.08","1,389.95","","-0.01%"
"04/02/2003","1,396.72","1,374.71","1,400.86","1,374.71","","3.59%"
"04/01/2003","1,348.30","1,347.54","1,356.37","1,338.23","","0.53%"
"03/31/2003","1,341.17","1,351.61","1,357.00","1,336.61","","-2.08%"
"03/28/2003","1,369.60","1,375.26","1,384.82","1,367.89","","-1.06%"
"03/27/2003","1,384.25","1,375.90","1,392.46","1,369.31","","-0.23%"
"03/26/2003","1,387.45","1,390.27","1,397.94","1,383.35","","-0.26%"
"03/25/2003","1,391.01","1,374.21","1,400.14","1,369.32","","1.55%"
"03/24/2003","1,369.78","1,390.04","1,392.40","1,368.37","","-3.66%"
"03/21/2003","1,421.84","1,422.06","1,425.73","1,403.15","","1.36%"
"03/20/2003","1,402.77","1,385.66","1,411.41","1,371.90","","0.41%"
"03/19/2003","1,397.07","1,396.27","1,401.24","1,378.57","","-0.25%"
"03/18/2003","1,400.55","1,392.00","1,400.55","1,378.83","","0.59%"
"03/17/2003","1,392.27","1,329.95","1,392.41","1,326.28","","3.88%"
"03/14/2003","1,340.33","1,344.26","1,352.84","1,329.97","","-0.03%"
"03/13/2003","1,340.77","1,297.74","1,340.78","1,290.59","","4.81%"
"03/12/2003","1,279.24","1,266.99","1,279.59","1,253.22","","0.61%"
"03/11/2003","1,271.47","1,280.73","1,288.99","1,269.48","","-0.54%"
"03/10/2003","1,278.37","1,295.46","1,299.55","1,277.18","","-2.06%"
"03/07/2003","1,305.29","1,285.30","1,310.53","1,280.72","","0.18%"
"03/06/2003","1,302.89","1,306.07","1,312.61","1,299.81","","-0.88%"
"03/05/2003","1,314.40","1,305.28","1,317.69","1,302.05","","0.51%"
"03/04/2003","1,307.77","1,320.28","1,321.89","1,307.27","","-0.95%"
"03/03/2003","1,320.29","1,344.21","1,353.31","1,316.85","","-1.29%"
"02/28/2003","1,337.52","1,327.87","1,342.73","1,325.15","","1.03%"
"02/27/2003","1,323.94","1,312.13","1,331.79","1,305.56","","1.55%"
"02/26/2003","1,303.68","1,323.01","1,331.47","1,302.83","","-1.90%"
"02/25/2003","1,328.98","1,307.39","1,331.35","1,291.96","","0.50%"
"02/24/2003","1,322.38","1,342.50","1,343.09","1,321.44","","-1.97%"
"02/21/2003","1,349.02","1,331.33","1,352.07","1,316.04","","1.34%"
"02/20/2003","1,331.23","1,339.70","1,344.29","1,329.09","","-0.23%"
"02/19/2003","1,334.32","1,343.37","1,344.59","1,322.12","","-0.91%"
"02/18/2003","1,346.54","1,319.99","1,346.92","1,319.52","","2.78%"
"02/14/2003","1,310.17","1,283.41","1,310.37","1,279.66","","2.56%"
"02/13/2003","1,277.44","1,280.92","1,281.32","1,261.79","","-0.12%"
"02/12/2003","1,278.97","1,292.08","1,301.11","1,278.74","","-1.27%"
"02/11/2003","1,295.46","1,301.54","1,315.04","1,285.77","","-0.09%"
"02/10/2003","1,296.68","1,286.51","1,298.57","1,275.19","","1.11%"
"02/07/2003","1,282.47","1,310.92","1,314.52","1,278.54","","-1.48%"
"02/06/2003","1,301.73","1,298.70","1,310.51","1,291.47","","0.02%"
"02/05/2003","1,301.50","1,314.67","1,332.82","1,299.35","","-0.36%"
"02/04/2003","1,306.15","1,310.48","1,310.48","1,292.20","","-1.33%"
"02/03/2003","1,323.79","1,324.74","1,335.76","1,318.00","","0.22%"
"01/31/2003","1,320.91","1,308.10","1,331.04","1,303.64","","-0.11%"
"01/30/2003","1,322.35","1,360.55","1,363.08","1,322.06","","-2.63%"
"01/29/2003","1,358.06","1,335.90","1,363.31","1,320.35","","1.18%"
"01/28/2003","1,342.18","1,335.43","1,346.50","1,321.44","","1.28%"
"01/27/2003","1,325.27","1,329.81","1,349.83","1,320.32","","-1.26%"
"01/24/2003","1,342.14","1,382.35","1,382.35","1,340.22","","-3.32%"
"01/23/2003","1,388.27","1,377.50","1,393.67","1,365.11","","2.12%"
"01/22/2003","1,359.48","1,361.01","1,379.61","1,358.23","","-0.35%"
"01/21/2003","1,364.25","1,380.43","1,386.71","1,364.25","","-0.87%"
"01/17/2003","1,376.19","1,401.37","1,401.37","1,376.18","","-3.34%"
"01/16/2003","1,423.75","1,440.56","1,449.13","1,420.11","","-1.05%"
"01/15/2003","1,438.80","1,461.04","1,463.99","1,435.29","","-1.52%"
"01/14/2003","1,460.99","1,445.07","1,461.12","1,442.63","","1.03%"
"01/13/2003","1,446.04","1,461.73","1,467.35","1,436.98","","-0.12%"
"01/10/2003","1,447.72","1,423.62","1,457.45","1,418.79","","0.64%"
"01/09/2003","1,438.46","1,414.47","1,445.09","1,414.47","","2.67%"
"01/08/2003","1,401.07","1,423.29","1,424.12","1,399.06","","-2.13%"
"01/07/2003","1,431.57","1,424.26","1,442.26","1,416.23","","0.72%"
"01/06/2003","1,421.32","1,390.19","1,428.65","1,390.09","","2.47%"
"01/03/2003","1,387.08","1,382.36","1,389.44","1,374.61","","0.16%"
"01/02/2003","1,384.85","1,346.93","1,384.91","1,336.98","","3.69%"
"12/31/2002","1,335.51","1,336.83","1,345.11","1,327.19","","-0.30%"
"12/30/2002","1,339.54","1,349.43","1,353.38","1,329.64","","-0.65%"
"12/27/2002","1,348.31","1,363.64","1,369.21","1,346.65","","-1.43%"
"12/26/2002","1,367.89","1,375.14","1,392.58","1,363.61","","-0.33%"
"12/24/2002","1,372.47","1,375.96","1,382.93","1,372.38","","-0.67%"
"12/23/2002","1,381.69","1,359.92","1,384.29","1,358.29","","1.36%"
"12/20/2002","1,363.10","1,364.19","1,370.79","1,358.80","","0.66%"
"12/19/2002","1,354.10","1,358.61","1,384.58","1,346.18","","-0.54%"
"12/18/2002","1,361.51","1,380.63","1,380.63","1,355.55","","-2.19%"
"12/17/2002","1,392.05","1,396.33","1,408.16","1,385.37","","-0.59%"
"12/16/2002","1,400.33","1,367.74","1,400.49","1,365.66","","2.78%"
"12/13/2002","1,362.42","1,387.71","1,387.71","1,362.42","","-2.65%"
"12/12/2002","1,399.55","1,407.02","1,411.69","1,388.51","","0.21%"
"12/11/2002","1,396.59","1,382.10","1,407.15","1,377.71","","0.42%"
"12/10/2002","1,390.76","1,374.56","1,397.84","1,373.89","","1.73%"
"12/09/2002","1,367.14","1,411.40","1,411.40","1,367.07","","-3.89%"
"12/06/2002","1,422.44","1,395.18","1,430.39","1,391.10","","0.83%"
"12/05/2002","1,410.75","1,444.74","1,445.95","1,410.58","","-1.37%"
"12/04/2002","1,430.35","1,427.05","1,444.18","1,412.92","","-1.28%"
"12/03/2002","1,448.96","1,474.69","1,474.69","1,445.23","","-2.41%"
"12/02/2002","1,484.78","1,507.94","1,521.44","1,474.59","","0.41%"
"11/29/2002","1,478.78","1,495.81","1,497.44","1,478.72","","-0.62%"
"11/27/2002","1,487.94","1,463.27","1,491.45","1,462.62","","3.01%"
"11/26/2002","1,444.43","1,473.23","1,478.73","1,441.12","","-2.53%"
"11/25/2002","1,481.90","1,470.64","1,486.94","1,461.13","","0.90%"
"11/22/2002","1,468.74","1,453.05","1,475.35","1,449.50","","0.08%"
"11/21/2002","1,467.55","1,431.13","1,468.72","1,430.08","","3.40%"
"11/20/2002","1,419.35","1,375.69","1,419.64","1,375.41","","3.26%"
"11/19/2002","1,374.51","1,387.11","1,394.93","1,367.76","","-1.38%"
"11/18/2002","1,393.69","1,422.54","1,425.42","1,393.66","","-1.24%"
"11/15/2002","1,411.14","1,396.11","1,413.53","1,386.14","","-0.03%"
"11/14/2002","1,411.52","1,378.94","1,411.63","1,378.94","","3.69%"
"11/13/2002","1,361.34","1,342.22","1,371.74","1,334.13","","0.87%"
"11/12/2002","1,349.56","1,328.08","1,367.97","1,328.08","","2.30%"
"11/11/2002","1,319.19","1,355.10","1,355.10","1,319.07","","-2.95%"
"11/08/2002","1,359.28","1,376.37","1,389.77","1,354.28","","-1.27%"
"11/07/2002","1,376.71","1,397.54","1,400.08","1,371.47","","-2.98%"
"11/06/2002","1,418.99","1,408.22","1,419.04","1,386.52","","1.27%"
"11/05/2002","1,401.17","1,386.87","1,401.37","1,379.33","","0.33%"
"11/04/2002","1,396.54","1,394.57","1,420.03","1,388.68","","2.63%"
"11/01/2002","1,360.70","1,320.95","1,360.83","1,313.72","","2.33%"
"10/31/2002","1,329.75","1,330.73","1,347.58","1,323.09","","0.23%"
"10/30/2002","1,326.73","1,307.49","1,334.63","1,300.55","","2.01%"
"10/29/2002","1,300.54","1,313.14","1,318.93","1,279.19","","-1.16%"
"10/28/2002","1,315.83","1,345.72","1,346.21","1,310.63","","-1.15%"
"10/25/2002","1,331.13","1,297.33","1,331.33","1,297.17","","2.50%"
"10/24/2002","1,298.71","1,325.08","1,330.99","1,296.54","","-1.63%"
"10/23/2002","1,320.23","1,288.24","1,320.25","1,279.46","","2.12%"
"10/22/2002","1,292.80","1,285.54","1,307.60","1,280.66","","-1.29%"
"10/21/2002","1,309.67","1,276.76","1,312.53","1,267.76","","1.69%"
"10/18/2002","1,287.86","1,270.13","1,288.08","1,253.44","","1.22%"
"10/17/2002","1,272.29","1,272.26","1,283.21","1,263.46","","3.24%"
"10/16/2002","1,232.42","1,239.54","1,253.61","1,229.06","","-3.90%"
"10/15/2002","1,282.44","1,259.87","1,282.74","1,259.87","","5.07%"
"10/14/2002","1,220.53","1,198.50","1,221.60","1,193.42","","0.83%"
"10/11/2002","1,210.47","1,179.90","1,220.12","1,179.90","","4.05%"
"10/10/2002","1,163.37","1,116.76","1,165.83","1,108.49","","4.42%"
"10/09/2002","1,114.11","1,117.14","1,135.89","1,112.08","","-1.34%"
"10/08/2002","1,129.21","1,129.82","1,144.13","1,109.64","","0.88%"
"10/07/2002","1,119.40","1,135.79","1,145.79","1,113.36","","-1.80%"
"10/04/2002","1,139.90","1,174.58","1,175.75","1,135.27","","-2.20%"
"10/03/2002","1,165.56","1,183.11","1,197.96","1,164.51","","-1.83%"
"10/02/2002","1,187.30","1,208.03","1,222.72","1,183.76","","-2.18%"
"10/01/2002","1,213.72","1,180.26","1,214.01","1,160.71","","3.55%"
"09/30/2002","1,172.06","1,187.48","1,190.74","1,160.07","","-2.26%"
"09/27/2002","1,199.16","1,213.77","1,235.08","1,198.12","","-1.84%"
"09/26/2002","1,221.61","1,231.85","1,239.62","1,206.91","","-0.06%"
"09/25/2002","1,222.29","1,195.60","1,227.23","1,184.12","","3.39%"
"09/24/2002","1,182.17","1,170.95","1,200.45","1,169.04","","-0.23%"
"09/23/2002","1,184.93","1,209.13","1,209.72","1,177.41","","-2.96%"
"09/20/2002","1,221.09","1,229.47","1,232.96","1,216.24","","0.38%"
"09/19/2002","1,216.45","1,233.94","1,242.91","1,216.19","","-2.85%"
"09/18/2002","1,252.13","1,244.52","1,263.90","1,233.08","","-0.62%"
"09/17/2002","1,259.94","1,292.91","1,298.50","1,258.85","","-1.25%"
"09/16/2002","1,275.88","1,286.85","1,292.73","1,267.69","","-1.20%"
"09/13/2002","1,291.40","1,272.94","1,292.36","1,270.59","","0.92%"
"09/12/2002","1,279.68","1,305.72","1,305.72","1,279.09","","-2.72%"
"09/11/2002","1,315.45","1,328.35","1,347.27","1,314.96","","-0.35%"
"09/10/2002","1,320.09","1,306.13","1,322.43","1,299.53","","1.19%"
"09/09/2002","1,304.60","1,286.75","1,310.33","1,270.73","","0.72%"
"09/06/2002","1,295.30","1,280.27","1,304.02","1,280.27","","3.54%"
"09/05/2002","1,251.00","1,274.76","1,274.76","1,251.00","","-3.20%"
"09/04/2002","1,292.31","1,268.65","1,294.65","1,261.00","","2.25%"
"09/03/2002","1,263.84","1,302.67","1,302.67","1,263.23","","-3.88%"
"08/30/2002","1,314.85","1,326.05","1,337.92","1,314.69","","-1.57%"
"08/29/2002","1,335.77","1,304.21","1,345.37","1,295.79","","1.63%"
"08/28/2002","1,314.38","1,339.42","1,340.01","1,312.25","","-2.48%"
"08/27/2002","1,347.78","1,395.04","1,396.40","1,346.21","","-3.16%"
"08/26/2002","1,391.74","1,387.20","1,394.24","1,360.43","","0.81%"
"08/23/2002","1,380.62","1,411.75","1,411.75","1,377.64","","-2.97%"
"08/22/2002","1,422.95","1,410.75","1,426.76","1,398.83","","0.97%"
"08/21/2002","1,409.25","1,389.56","1,410.88","1,378.09","","2.37%"
"08/20/2002","1,376.59","1,384.47","1,389.84","1,370.98","","-1.29%"
"08/19/2002","1,394.54","1,362.29","1,397.06","1,359.14","","2.46%"
"08/16/2002","1,361.01","1,333.26","1,368.69","1,325.99","","1.19%"
"08/15/2002","1,345.01","1,339.60","1,350.92","1,322.11","","0.80%"
"08/14/2002","1,334.30","1,273.94","1,334.31","1,265.19","","5.12%"
"08/13/2002","1,269.28","1,300.73","1,324.43","1,268.99","","-2.87%"
"08/12/2002","1,306.84","1,293.88","1,311.43","1,286.91","","0.06%"
"08/09/2002","1,306.12","1,301.83","1,322.07","1,290.77","","-0.79%"
"08/08/2002","1,316.52","1,278.34","1,316.52","1,263.31","","2.78%"
"08/07/2002","1,280.90","1,290.23","1,298.12","1,243.49","","1.70%"
"08/06/2002","1,259.55","1,224.80","1,279.57","1,224.80","","4.44%"
"08/05/2002","1,206.01","1,243.38","1,247.84","1,205.68","","-3.36%"
"08/02/2002","1,247.92","1,279.10","1,282.06","1,235.57","","-2.51%"
"08/01/2002","1,280.00","1,322.47","1,326.10","1,276.88","","-3.63%"
"07/31/2002","1,328.26","1,331.82","1,335.79","1,307.01","","-1.19%"
"07/30/2002","1,344.19","1,322.99","1,354.48","1,313.49","","0.67%"
"07/29/2002","1,335.25","1,286.81","1,335.25","1,286.54","","5.79%"
"07/26/2002","1,262.12","1,250.72","1,264.67","1,234.46","","1.78%"
"07/25/2002","1,240.08","1,277.16","1,289.72","1,220.93","","-3.89%"
"07/24/2002","1,290.23","1,203.88","1,290.40","1,192.42","","4.98%"
"07/23/2002","1,229.05","1,287.59","1,295.59","1,228.88","","-4.18%"
"07/22/2002","1,282.65","1,309.84","1,332.10","1,272.46","","-2.77%"
"07/19/2002","1,319.15","1,336.39","1,350.21","1,309.94","","-2.79%"
"07/18/2002","1,356.95","1,390.41","1,395.29","1,356.80","","-2.88%"
"07/17/2002","1,397.25","1,408.10","1,426.28","1,370.21","","1.60%"
"07/16/2002","1,375.26","1,371.91","1,407.59","1,364.88","","-0.53%"
"07/15/2002","1,382.62","1,365.79","1,382.70","1,315.30","","0.66%"
"07/12/2002","1,373.50","1,391.30","1,402.45","1,363.11","","-0.07%"
"07/11/2002","1,374.43","1,339.65","1,375.58","1,323.59","","2.11%"
"07/10/2002","1,346.01","1,396.67","1,396.95","1,345.22","","-2.54%"
"07/09/2002","1,381.12","1,405.37","1,415.31","1,379.57","","-1.74%"
"07/08/2002","1,405.61","1,439.85","1,452.56","1,401.28","","-2.95%"
"07/05/2002","1,448.36","1,401.03","1,448.66","1,401.03","","4.94%"
"07/03/2002","1,380.17","1,348.61","1,380.38","1,336.06","","1.65%"
"07/02/2002","1,357.82","1,395.37","1,396.25","1,356.03","","-3.28%"
"07/01/2002","1,403.80","1,457.04","1,459.84","1,402.51","","-4.06%"
"06/28/2002","1,463.21","1,454.98","1,486.25","1,454.71","","0.27%"
"06/27/2002","1,459.20","1,446.37","1,459.41","1,412.96","","2.09%"
"06/26/2002","1,429.33","1,379.87","1,436.57","1,375.53","","0.38%"
"06/25/2002","1,423.99","1,472.19","1,475.58","1,419.25","","-2.49%"
"06/24/2002","1,460.34","1,429.56","1,476.56","1,414.69","","1.34%"
"06/21/2002","1,440.96","1,456.61","1,480.05","1,435.85","","-1.62%"
"06/20/2002","1,464.75","1,494.80","1,503.01","1,461.59","","-2.14%"
"06/19/2002","1,496.83","1,531.05","1,538.36","1,496.08","","-2.99%"
"06/18/2002","1,542.96","1,544.19","1,567.99","1,542.77","","-0.67%"
"06/17/2002","1,553.29","1,519.65","1,555.07","1,519.26","","3.23%"
"06/14/2002","1,504.74","1,471.97","1,507.01","1,445.44","","0.53%"
"06/13/2002","1,496.86","1,512.23","1,526.41","1,495.64","","-1.47%"
"06/12/2002","1,519.12","1,491.36","1,519.16","1,474.56","","1.47%"
"06/11/2002","1,497.18","1,542.16","1,547.50","1,496.66","","-2.19%"
"06/10/2002","1,530.69","1,536.98","1,551.80","1,526.96","","-0.31%"
"06/07/2002","1,535.48","1,500.15","1,549.17","1,495.81","","-1.25%"
"06/06/2002","1,554.88","1,583.65","1,584.06","1,550.72","","-2.53%"
"06/05/2002","1,595.26","1,580.06","1,595.42","1,563.55","","1.09%"
"06/04/2002","1,578.12","1,559.25","1,587.79","1,548.31","","1.00%"
"06/03/2002","1,562.56","1,613.50","1,621.50","1,561.17","","-3.29%"
"05/31/2002","1,615.73","1,641.10","1,651.47","1,615.62","","-0.99%"
"05/30/2002","1,631.92","1,613.42","1,637.65","1,607.30","","0.46%"
"05/29/2002","1,624.39","1,639.27","1,644.29","1,624.31","","-1.68%"
"05/28/2002","1,652.17","1,670.35","1,671.35","1,632.75","","-0.56%"
"05/24/2002","1,661.49","1,680.66","1,681.10","1,658.78","","-2.13%"
"05/23/2002","1,697.63","1,678.42","1,697.77","1,651.89","","1.44%"
"05/22/2002","1,673.45","1,654.34","1,676.64","1,643.96","","0.56%"
"05/21/2002","1,664.18","1,708.57","1,717.93","1,660.22","","-2.20%"
"05/20/2002","1,701.59","1,726.78","1,726.89","1,696.11","","-2.29%"
"05/17/2002","1,741.39","1,745.17","1,754.22","1,723.06","","0.63%"
"05/16/2002","1,730.44","1,723.69","1,734.71","1,713.81","","0.28%"
"05/15/2002","1,725.56","1,705.45","1,759.33","1,694.34","","0.38%"
"05/14/2002","1,719.05","1,694.15","1,722.66","1,691.42","","4.02%"
"05/13/2002","1,652.54","1,611.26","1,653.10","1,602.60","","3.23%"
"05/10/2002","1,600.85","1,657.18","1,657.45","1,599.64","","-3.01%"
"05/09/2002","1,650.49","1,684.44","1,692.58","1,650.46","","-2.70%"
"05/08/2002","1,696.29","1,625.73","1,696.35","1,625.73","","7.78%"
"05/07/2002","1,573.82","1,589.58","1,594.57","1,560.29","","-0.30%"
"05/06/2002","1,578.48","1,611.05","1,622.83","1,577.93","","-2.14%"
"05/03/2002","1,613.03","1,643.17","1,643.87","1,605.97","","-1.93%"
"05/02/2002","1,644.82","1,673.72","1,695.07","1,640.80","","-1.95%"
"05/01/2002","1,677.53","1,683.76","1,687.56","1,643.24","","-0.63%"
"04/30/2002","1,688.23","1,655.02","1,697.03","1,652.93","","1.89%"
"04/29/2002","1,656.93","1,668.52","1,678.56","1,640.97","","-0.42%"
"04/26/2002","1,663.89","1,722.83","1,728.52","1,663.78","","-2.91%"
"04/25/2002","1,713.70","1,705.80","1,724.01","1,697.27","","0.02%"
"04/24/2002","1,713.34","1,739.13","1,746.52","1,711.11","","-0.98%"
"04/23/2002","1,730.29","1,757.92","1,762.94","1,723.93","","-1.61%"
"04/22/2002","1,758.68","1,779.18","1,779.18","1,747.65","","-2.12%"
"04/19/2002","1,796.83","1,816.35","1,816.62","1,795.27","","-0.31%"
"04/18/2002","1,802.43","1,806.28","1,818.79","1,778.10","","-0.46%"
"04/17/2002","1,810.67","1,829.58","1,832.01","1,804.65","","-0.34%"
"04/16/2002","1,816.79","1,779.29","1,816.91","1,779.29","","3.59%"
"04/15/2002","1,753.78","1,761.95","1,769.04","1,740.61","","-0.14%"
"04/12/2002","1,756.19","1,738.96","1,756.33","1,728.52","","1.79%"
"04/11/2002","1,725.24","1,757.01","1,762.28","1,724.15","","-2.37%"
"04/10/2002","1,767.07","1,751.57","1,772.00","1,733.69","","1.41%"
"04/09/2002","1,742.57","1,789.14","1,795.62","1,742.40","","-2.42%"
